T, PyD, PyDD, PyDT
341.700005, 8.068039, 7.929883, 8.002604
341.800005, 8.069743, 7.929318, 8.001145
341.900005, 8.071487, 7.929263, 8.000595
342.000005, 8.070418, 7.928898, 8.003718
342.100005, 8.068254, 7.929268, 8.000605
342.200005, 8.069373, 7.930472, 8.002324
342.300005, 8.070008, 7.929968, 8.006062
342.400005, 8.070168, 7.929953, 8.007056
342.500005, 8.070753, 7.935774, 8.007241
342.600005, 8.068989, 7.93472, 8.004772
342.700005, 8.070558, 7.933246, 8.007321
342.800005, 8.071217, 7.93519, 8.005822
342.900005, 8.070618, 7.93493, 8.008061
343.000005, 8.069758, 7.935519, 8.006456
343.100005, 8.069299, 7.932791, 8.00926
343.200005, 8.070333, 7.933241, 8.00939
343.300005, 8.069728, 7.935999, 8.005317
343.400005, 8.069698, 7.936114, 8.005977
343.500005, 8.072671, 7.93417, 8.006896
343.600005, 8.068894, 7.93449, 8.006402
343.700005, 8.070908, 7.932246, 8.008245
343.800005, 8.071232, 7.93456, 8.006387
343.900005, 8.069269, 7.932296, 8.006696
344.000005, 8.070803, 7.93524, 8.007141
344.100005, 8.069398, 7.93491, 8.004393
344.200005, 8.071637, 7.93412, 8.007966
344.300005, 8.068644, 7.93407, 8.006177
344.400005, 8.071182, 7.93512, 8.007551
344.500005, 8.069294, 7.93436, 8.005947
344.600005, 8.070743, 7.933635, 8.006731
344.700005, 8.069343, 7.93476, 8.006531
344.800005, 8.072457, 7.935359, 8.006576
344.900005, 8.068394, 7.93425, 8.007101
345.000005, 8.069114, 7.934245, 8.006222
345.100005, 8.071182, 7.935394, 8.007201
345.200005, 8.070848, 7.935444, 8.007176
345.300005, 8.070083, 7.935889, 8.006157
345.400005, 8.070248, 7.936404, 8.006212
345.500005, 8.071267, 7.934495, 8.006187
345.600005, 8.068489, 7.936529, 8.004113
345.700005, 8.069458, 7.93521, 8.007741
345.800005, 8.070158, 7.933071, 8.006661
345.900005, 8.070348, 7.932796, 8.008195
346.000005, 8.071477, 7.934535, 8.007121
346.100005, 8.069908, 7.9346, 8.00825
346.200005, 8.071687, 7.935619, 8.006471
346.300005, 8.072532, 7.936039, 8.007696
346.400005, 8.067989, 7.934615, 8.007856
346.500005, 8.070803, 7.93469, 8.005297
346.600005, 8.070333, 7.933516, 8.006746
346.700005, 8.070623, 7.93419, 8.004748
346.800005, 8.069623, 7.93367, 8.006097
346.900005, 8.068584, 7.933945, 8.004927
347.000005, 8.069483, 7.932616, 8.004957
347.100005, 8.072906, 7.934495, 8.006581
347.200005, 8.07539, 7.935574, 8.004473
347.300005, 8.073446, 7.933111, 8.008135
347.400005, 8.074151, 7.932851, 8.005752
347.500005, 8.073401, 7.936499, 8.005817
347.600005, 8.07477, 7.9343, 8.006521
347.700005, 8.075555, 7.935869, 8.006771
347.800005, 8.0754, 7.935354, 8.005457
347.900005, 8.073726, 7.93436, 8.008245
348.000005, 8.076059, 7.936919, 8.009725
348.100005, 8.07534, 7.9347, 8.011154
348.200005, 8.077813, 7.933371, 8.012408
348.300005, 8.076259, 7.932261, 8.004733
348.400005, 8.072137, 7.93394, 8.013707
348.500005, 8.07515, 7.936839, 8.012458
348.600005, 8.075655, 7.936559, 8.011304
348.700005, 8.07541, 7.934445, 8.011184
348.800005, 8.076239, 7.936993, 8.012558
348.900005, 8.075425, 7.933106, 8.009515
349.000005, 8.076409, 7.934565, 8.012388
349.100005, 8.07472, 7.936879, 8.011339
349.200005, 8.07526, 7.93379, 8.011104
349.300005, 8.074176, 7.937088, 8.012538
349.400005, 8.076609, 7.936504, 8.013602
349.500005, 8.074595, 7.941226, 8.011269
349.600005, 8.077159, 7.940946, 8.011069
349.700005, 8.075974, 7.938498, 8.009205
349.800005, 8.077569, 7.939177, 8.011079
349.900005, 8.076749, 7.940436, 8.012538
350.000005, 8.075954, 7.939787, 8.011204
350.100005, 8.073971, 7.937533, 8.011803
350.200005, 8.076584, 7.937373, 8.010764
350.300005, 8.076364, 7.938672, 8.011673
350.400005, 8.076494, 7.936654, 8.010024
350.500005, 8.075235, 7.939287, 8.013013
350.600005, 8.077893, 7.941401, 8.012188
350.700005, 8.074256, 7.940911, 8.012603
350.800005, 8.075525, 7.939032, 8.014452
350.900005, 8.07565, 7.941281, 8.012073
351.000005, 8.075984, 7.937438, 8.013277
351.100005, 8.074945, 7.939562, 8.010639
351.200005, 8.073491, 7.941631, 8.012373
351.300005, 8.073136, 7.940821, 8.011668
351.400005, 8.073406, 7.941371, 8.013008
351.500005, 8.073816, 7.938078, 8.012043
351.600005, 8.074415, 7.937843, 8.014032
351.700005, 8.0744, 7.938073, 8.009555
351.800005, 8.077598, 7.942295, 8.013657
351.900005, 8.074016, 7.939937, 8.011813
352.000005, 8.078673, 7.941975, 8.0089
352.100005, 8.07536, 7.939547, 8.013277
352.200005, 8.07504, 7.941816, 8.012493
352.300005, 8.076639, 7.940256, 8.012363
352.400005, 8.073261, 7.940371, 8.011508
352.500005, 8.075025, 7.940002, 8.011398
352.600005, 8.074885, 7.938148, 8.011433
352.700005, 8.079138, 7.940142, 8.011763
352.800005, 8.078768, 7.939467, 8.012698
352.900005, 8.080906, 7.940147, 8.015166
353.000005, 8.079767, 7.938423, 8.014157
353.100005, 8.081681, 7.939642, 8.013627
353.200005, 8.076289, 7.938697, 8.012518
353.300005, 8.082775, 7.940506, 8.011718
353.400005, 8.080012, 7.938882, 8.012418
353.500005, 8.080677, 7.939482, 8.012863
353.600005, 8.079013, 7.938637, 8.012428
353.700005, 8.079832, 7.939942, 8.013102
353.800005, 8.07531, 7.938592, 8.013487
353.900005, 8.073421, 7.939412, 8.012993
354.000005, 8.076769, 7.938428, 8.013232
354.100005, 8.075105, 7.938403, 8.011818
354.200005, 8.073411, 7.943155, 8.010164
354.300005, 8.075455, 7.940436, 8.012823
354.400005, 8.075265, 7.941036, 8.014407
354.500005, 8.073356, 7.939497, 8.011633
354.600005, 8.075515, 7.939047, 8.011648
354.700005, 8.073991, 7.938937, 8.010904
354.800005, 8.073451, 7.940861, 8.010669
354.900005, 8.077024, 7.940326, 8.011393
355.000005, 8.079312, 7.937813, 8.011094
355.100005, 8.080052, 7.938577, 8.011783
355.200005, 8.081516, 7.943365, 8.013202
355.300005, 8.079482, 7.944859, 8.013272
355.400005, 8.080607, 7.944789, 8.011254
355.500005, 8.079572, 7.944544, 8.013517
355.600005, 8.082061, 7.941286, 8.010499
355.700005, 8.079487, 7.944719, 8.013077
355.800005, 8.081941, 7.945014, 8.014482
355.900005, 8.079617, 7.94315, 8.012783
356.000005, 8.081961, 7.939282, 8.012363
356.100005, 8.079697, 7.938962, 8.016725
356.200005, 8.079822, 7.940551, 8.01719
356.300005, 8.080787, 7.939167, 8.016725
356.400005, 8.080906, 7.938612, 8.015141
356.500005, 8.080507, 7.939222, 8.018394
356.600005, 8.082291, 7.945393, 8.016056
356.700005, 8.08259, 7.944534, 8.015131
356.800005, 8.082945, 7.945253, 8.017175
356.900005, 8.080337, 7.945408, 8.019629
357.000005, 8.081631, 7.944294, 8.01712
357.100005, 8.079662, 7.946833, 8.017375
357.200005, 8.078028, 7.944159, 8.016525
357.300005, 8.081011, 7.944974, 8.01668
357.400005, 8.080971, 7.944299, 8.01775
357.500005, 8.079252, 7.946872, 8.018934
357.600005, 8.081141, 7.944589, 8.020503
357.700005, 8.080742, 7.945338, 8.01692
357.800005, 8.082176, 7.943944, 8.017135
357.900005, 8.081436, 7.944929, 8.017405
358.000005, 8.082066, 7.945633, 8.018874
358.100005, 8.081336, 7.944089, 8.015226
358.200005, 8.081596, 7.94352, 8.018019
358.300005, 8.080187, 7.946438, 8.017295
358.400005, 8.078668, 7.944624, 8.018649
358.500005, 8.080317, 7.944494, 8.01676
358.600005, 8.080407, 7.946808, 8.019279
358.700005, 8.078128, 7.944949, 8.01718
358.800005, 8.08379, 7.946318, 8.019683
358.900005, 8.080277, 7.946942, 8.017855
359.000005, 8.080852, 7.945034, 8.01749
359.100005, 8.079003, 7.944679, 8.01795
359.200005, 8.078963, 7.94301, 8.016765
359.300005, 8.079322, 7.944824, 8.019938
359.400005, 8.082346, 7.943525, 8.015371
359.500005, 8.080857, 7.945288, 8.016171
359.600005, 8.082031, 7.944959, 8.01738
359.700005, 8.080767, 7.944129, 8.018369
359.800005, 8.079897, 7.945044, 8.01706
359.900005, 8.081116, 7.944539, 8.016301
360.000005, 8.080787, 7.94334, 8.01644
360.100005, 8.082341, 7.947032, 8.017145
360.200005, 8.079817, 7.945468, 8.01741
360.300005, 8.082221, 7.944174, 8.01794
360.400005, 8.080237, 7.944449, 8.018539
360.500005, 8.080547, 7.94253, 8.017555
360.600005, 8.079322, 7.94239, 8.01657
360.700005, 8.081956, 7.943634, 8.01728
360.800005, 8.088162, 7.945688, 8.017885
360.900005, 8.087073, 7.945059, 8.016945
361.000005, 8.085893, 7.945403, 8.01753
361.100005, 8.085104, 7.946088, 8.015826
361.200005, 8.086328, 7.946952, 8.017755
361.300005, 8.084324, 7.943589, 8.019923
361.400005, 8.086203, 7.947032, 8.016635
361.500005, 8.088222, 7.944339, 8.017115
361.600005, 8.085744, 7.946203, 8.019114
361.700005, 8.085464, 7.944154, 8.018484
361.800005, 8.087433, 7.945598, 8.014921
361.900005, 8.085764, 7.946758, 8.014801
362.000005, 8.08349, 7.945009, 8.016291
362.100005, 8.086968, 7.944569, 8.016286
362.200005, 8.086608, 7.944984, 8.017595
362.300005, 8.085829, 7.942625, 8.024086
362.400005, 8.086043, 7.944159, 8.023916
362.500005, 8.084969, 7.944959, 8.022612
362.600005, 8.086028, 7.944414, 8.02475
362.700005, 8.086538, 7.946243, 8.021278
362.800005, 8.084909, 7.944294, 8.023406
362.900005, 8.085129, 7.946203, 8.023246
363.000005, 8.086473, 7.945134, 8.022267
363.100005, 8.085868, 7.944959, 8.021887
363.200005, 8.086373, 7.945109, 8.022887
363.300005, 8.085829, 7.943325, 8.022507
363.400005, 8.085279, 7.941481, 8.024171
363.500005, 8.082975, 7.944779, 8.024436
363.600005, 8.08323, 7.944089, 8.023201
363.700005, 8.083455, 7.9422, 8.023336
363.800005, 8.084304, 7.949126, 8.022322
363.900005, 8.086783, 7.950875, 8.022277
364.000005, 8.085684, 7.951425, 8.022912
364.100005, 8.086068, 7.947677, 8.021597
364.200005, 8.084654, 7.949686, 8.023946
364.300005, 8.085689, 7.949721, 8.022127
364.400005, 8.086888, 7.949711, 8.022612
364.500005, 8.088492, 7.949456, 8.022807
364.600005, 8.087997, 7.949641, 8.020263
364.700005, 8.085034, 7.95052, 8.023876
364.800005, 8.085179, 7.950385, 8.025385
364.900005, 8.087882, 7.949956, 8.022617
365.000005, 8.088267, 7.952804, 8.023816
365.100005, 8.085868, 7.95123, 8.023896
365.200005, 8.083965, 7.948806, 8.020833
365.300005, 8.086723, 7.952319, 8.022117
365.400005, 8.087043, 7.95042, 8.022937
365.500005, 8.084729, 7.95102, 8.022617
365.600005, 8.086468, 7.947802, 8.022892
365.700005, 8.085973, 7.948437, 8.02498
365.800005, 8.086013, 7.952239, 8.023641
365.900005, 8.084334, 7.949626, 8.024581
366.000005, 8.086188, 7.951435, 8.023141
366.100005, 8.087073, 7.952829, 8.023816
366.200005, 8.084659, 7.948526, 8.021303
366.300005, 8.085923, 7.951125, 8.023091
366.400005, 8.085714, 7.949966, 8.022042
366.500005, 8.084289, 7.948676, 8.022837
366.600005, 8.09107, 7.948257, 8.022567
366.700005, 8.09194, 7.948941, 8.023471
366.800005, 8.0923, 7.950415, 8.021597
366.900005, 8.09153, 7.949636, 8.023786
367.000005, 8.09117, 7.948437, 8.024331
367.100005, 8.089381, 7.950375, 8.022976
367.200005, 8.089791, 7.947852, 8.019444
367.300005, 8.089891, 7.950131, 8.023761
367.400005, 8.09108, 7.949156, 8.021532
367.500005, 8.090371, 7.950345, 8.023141
367.600005, 8.09112, 7.947757, 8.022937
367.700005, 8.091425, 7.95044, 8.020713
367.800005, 8.090371, 7.949096, 8.022986
367.900005, 8.09116, 7.947847, 8.021652
368.000005, 8.092225, 7.950675, 8.020318
368.100005, 8.093139, 7.950935, 8.022032
368.200005, 8.09143, 7.950675, 8.022991
368.300005, 8.090766, 7.951869, 8.024096
368.400005, 8.092165, 7.95044, 8.020908
368.500005, 8.09113, 7.952714, 8.022517
368.600005, 8.09082, 7.949081, 8.027149
368.700005, 8.090211, 7.950036, 8.024141
368.800005, 8.09231, 7.95119, 8.027464
368.900005, 8.090381, 7.955397, 8.029413
369.000005, 8.089981, 7.957471, 8.029652
369.100006, 8.089546, 7.956951, 8.028613
369.200006, 8.09171, 7.957696, 8.028963
369.300006, 8.090686, 7.956082, 8.028683
369.400006, 8.090076, 7.955103, 8.026809
369.500006, 8.091735, 7.955807, 8.029543
369.600006, 8.09173, 7.955542, 8.028428
369.700006, 8.091255, 7.957511, 8.029108
369.800006, 8.09191, 7.955687, 8.028343
369.900006, 8.092325, 7.954938, 8.029543
370.000006, 8.087468, 7.956317, 8.027249
370.100006, 8.089541, 7.953688, 8.027739
370.200006, 8.09135, 7.954153, 8.030882
370.300006, 8.092455, 7.956507, 8.028413
370.400006, 8.090501, 7.954263, 8.027009
370.500006, 8.090691, 7.955427, 8.030107
370.600006, 8.090151, 7.955642, 8.029692
370.700006, 8.091745, 7.953548, 8.027314
370.800006, 8.090541, 7.953918, 8.028013
370.900006, 8.091795, 7.955197, 8.027094
371.000006, 8.093689, 7.953319, 8.024945
371.100006, 8.090276, 7.953019, 8.027469
371.200006, 8.090381, 7.957946, 8.029637
371.300006, 8.089047, 7.955417, 8.026319
371.400006, 8.092904, 7.954588, 8.028103
371.500006, 8.090636, 7.955492, 8.029308
371.600006, 8.093914, 7.954298, 8.027569
371.700006, 8.0923, 7.953324, 8.026015
371.800006, 8.089356, 7.956302, 8.026839
371.900006, 8.0923, 7.954418, 8.029513
372.000006, 8.089831, 7.953344, 8.027669
372.100006, 8.091085, 7.956881, 8.028213
372.200006, 8.09117, 7.955422, 8.029103
372.300006, 8.090681, 7.956422, 8.026984
372.400006, 8.090241, 7.955647, 8.030277
372.500006, 8.091255, 7.954988, 8.028778
372.600006, 8.09232, 7.957641, 8.027189
372.700006, 8.089866, 7.956811, 8.027819
372.800006, 8.090536, 7.956107, 8.028673
372.900006, 8.092599, 7.954883, 8.029113
373.000006, 8.09167, 7.956142, 8.030837
373.100006, 8.089037, 7.957586, 8.024995
373.200006, 8.09239, 7.956786, 8.026594
373.300006, 8.091755, 7.955937, 8.030562
373.400006, 8.09105, 7.956816, 8.028508
373.500006, 8.09215, 7.954488, 8.028458
373.600006, 8.095713, 7.953493, 8.02471
373.700006, 8.097481, 7.955307, 8.030647
373.800006, 8.095428, 7.956472, 8.029388
373.900006, 8.095678, 7.954998, 8.032156
374.000006, 8.093509, 7.956212, 8.032856
374.100006, 8.096142, 7.954223, 8.033255
374.200006, 8.096487, 7.954933, 8.032985
374.300006, 8.096152, 7.956282, 8.03405
374.400006, 8.094473, 7.956297, 8.033925
374.500006, 8.097876, 7.958241, 8.03396
374.600006, 8.097267, 7.955667, 8.033175
374.700006, 8.095907, 7.957621, 8.035259
374.800006, 8.096977, 7.956667, 8.033705
374.900006, 8.097367, 7.954058, 8.03358
375.000006, 8.098716, 7.956197, 8.032126
375.100006, 8.096597, 7.955297, 8.032826
375.200006, 8.097726, 7.955857, 8.03368
375.300006, 8.096572, 7.955807, 8.03407
375.400006, 8.095313, 7.956936, 8.03334
375.500006, 8.096972, 7.957116, 8.03355
375.600006, 8.095013, 7.960504, 8.031336
375.700006, 8.097556, 7.95863, 8.03301
375.800006, 8.096327, 7.954778, 8.032876
375.900006, 8.096897, 7.956172, 8.032221
376.000006, 8.096947, 7.955802, 8.033805
376.100006, 8.092075, 7.954763, 8.033345
376.200006, 8.096722, 7.954663, 8.031541
376.300006, 8.095718, 7.956692, 8.03344
376.400006, 8.094623, 7.954243, 8.036104
376.500006, 8.097726, 7.956737, 8.032596
376.600006, 8.096552, 7.960844, 8.033155
376.700006, 8.094248, 7.962368, 8.032491
376.800006, 8.095867, 7.960015, 8.0336
376.900006, 8.096722, 7.960739, 8.033795
377.000006, 8.096742, 7.959065, 8.032321
377.100006, 8.096272, 7.959135, 8.032371
377.200006, 8.096637, 7.962183, 8.032216
377.300006, 8.096992, 7.962278, 8.033055
377.400006, 8.098141, 7.962193, 8.032766
377.500006, 8.096232, 7.962093, 8.034205
377.600006, 8.098241, 7.961634, 8.03325
377.700006, 8.095563, 7.958695, 8.032301
377.800006, 8.096667, 7.960634, 8.031876
377.900006, 8.097042, 7.961399, 8.034614
378.000006, 8.097127, 7.95943, 8.033445
378.100006, 8.094423, 7.961679, 8.035704
378.200006, 8.097501, 7.962463, 8.032611
378.300006, 8.096317, 7.961778, 8.03324
378.400006, 8.095483, 7.961689, 8.032826
378.500006, 8.096252, 7.95956, 8.032806
378.600006, 8.095847, 7.961494, 8.033285
378.700006, 8.097671, 7.95945, 8.032871
378.800006, 8.097816, 7.962783, 8.032251
378.900006, 8.097676, 7.960999, 8.03321
379.000006, 8.096292, 7.95999, 8.031646
379.100006, 8.095458, 7.959695, 8.032356
379.200006, 8.095213, 7.95979, 8.03311
379.300006, 8.096537, 7.960764, 8.0332
379.400006, 8.096007, 7.961419, 8.0333
379.500006, 8.098121, 7.960214, 8.034649
379.600006, 8.101964, 7.96003, 8.034145
379.700006, 8.100605, 7.961079, 8.032191
379.800006, 8.10006, 7.960609, 8.032326
379.900006, 8.102558, 7.95903, 8.032786
380.000006, 8.100045, 7.962158, 8.034385
380.100006, 8.101004, 7.960709, 8.033095
380.200006, 8.101649, 7.959865, 8.032141
380.300006, 8.09967, 7.960859, 8.034729
380.400006, 8.10049, 7.962383, 8.034809
380.500006, 8.100485, 7.962238, 8.035074
380.600006, 8.102543, 7.961129, 8.03381
380.700006, 8.10003, 7.963562, 8.030987
380.800006, 8.101149, 7.960045, 8.039127
380.900006, 8.102578, 7.960139, 8.038507
381.000006, 8.101374, 7.960434, 8.037932
381.100006, 8.101684, 7.961594, 8.037218
381.200006, 8.101699, 7.95991, 8.038077
381.300006, 8.09948, 7.960689, 8.039906
381.400006, 8.10039, 7.960349, 8.039492
381.500006, 8.100779, 7.961928, 8.037438
381.600006, 8.102793, 7.958091, 8.039127
381.700006, 8.102184, 7.960519, 8.036718
381.800006, 8.101174, 7.962558, 8.040796
381.900006, 8.102054, 7.960349, 8.037972
382.000006, 8.102913, 7.961649, 8.037818
382.100006, 8.103013, 7.95953, 8.037463
382.200006, 8.101974, 7.95853, 8.037483
382.300006, 8.103078, 7.962058, 8.040091
382.400006, 8.104832, 7.961544, 8.039422
382.500006, 8.10069, 7.960199, 8.037967
382.600006, 8.103173, 7.961898, 8.037773
382.700006, 8.101324, 7.962658, 8.037268
382.800006, 8.101204, 7.961384, 8.039082
382.900006, 8.101319, 7.962563, 8.038657
383.000006, 8.102029, 7.95857, 8.036908
383.100006, 8.103083, 7.95921, 8.039177
383.200006, 8.102758, 7.963228, 8.038152
383.300006, 8.102603, 7.962498, 8.037158
383.400006, 8.100974, 7.962823, 8.038407
383.500006, 8.103858, 7.963507, 8.037293
383.600006, 8.101354, 7.95955, 8.037877
383.700006, 8.100225, 7.962003, 8.038067
383.800006, 8.099835, 7.959935, 8.037213
383.900006, 8.102134, 7.962348, 8.039596
384.000006, 8.104467, 7.961699, 8.038607
384.100006, 8.101604, 7.957571, 8.038947
384.200006, 8.102284, 7.961624, 8.038177
384.300006, 8.10064, 7.95995, 8.039881
384.400006, 8.101624, 7.960574, 8.040686
384.500006, 8.099835, 7.965391, 8.036643
384.600006, 8.101704, 7.963457, 8.037997
384.700006, 8.102304, 7.964512, 8.035884
384.800006, 8.101399, 7.966895, 8.037887
384.900006, 8.101884, 7.963892, 8.039212
385.000006, 8.101559, 7.965126, 8.037508
385.100006, 8.101424, 7.964937, 8.038317
385.200006, 8.09933, 7.962633, 8.037068
385.300006, 8.102778, 7.965396, 8.039037
385.400006, 8.100055, 7.964567, 8.038062
385.500006, 8.101639, 7.965711, 8.035929
385.600006, 8.105007, 7.965131, 8.038822
385.700006, 8.105682, 7.965256, 8.038692
385.800006, 8.105771, 7.964787, 8.039017
385.900006, 8.10837, 7.966416, 8.039177
386.000006, 8.106026, 7.966576, 8.038457
386.100006, 8.104142, 7.964257, 8.041455
386.200006, 8.106991, 7.965601, 8.038532
386.300006, 8.106736, 7.965866, 8.037618
386.400006, 8.107815, 7.966021, 8.039576
386.500006, 8.106321, 7.965611, 8.039327
386.600006, 8.108525, 7.96766, 8.037368
386.700006, 8.106461, 7.964547, 8.038087
386.800006, 8.106736, 7.968989, 8.038897
386.900006, 8.10818, 7.964642, 8.039362
387.000006, 8.106681, 7.964927, 8.037643
387.100006, 8.109789, 7.965211, 8.039197
387.200006, 8.109624, 7.96713, 8.036403
387.300006, 8.106781, 7.963557, 8.036838
387.400006, 8.10788, 7.966835, 8.039032
387.500006, 8.1075, 7.966336, 8.035794
387.600006, 8.108435, 7.966646, 8.037403
387.700006, 8.107166, 7.963997, 8.040186
387.800006, 8.106286, 7.966591, 8.037773
387.900006, 8.106201, 7.965896, 8.039127
388.000006, 8.106721, 7.963717, 8.039626
388.100006, 8.106746, 7.964837, 8.038037
388.200006, 8.107061, 7.964067, 8.041775
388.300006, 8.108655, 7.964162, 8.046078
388.400006, 8.105951, 7.964087, 8.046282
388.500006, 8.108905, 7.964412, 8.041525
388.600006, 8.108155, 7.966396, 8.04255
388.700006, 8.105941, 7.962933, 8.043059
388.800006, 8.106356, 7.966001, 8.045313
388.900006, 8.109329, 7.962098, 8.042939
389.000006, 8.106711, 7.965676, 8.043684
389.100006, 8.10792, 7.964312, 8.044618
389.200006, 8.106016, 7.965646, 8.043254
389.300006, 8.108965, 7.962638, 8.044613
389.400006, 8.105172, 7.963927, 8.044518
389.500006, 8.107131, 7.9678, 8.041061
389.600006, 8.1075, 7.965251, 8.045788
389.700006, 8.107206, 7.967045, 8.042125
389.800006, 8.110039, 7.964107, 8.044723
389.900006, 8.105652, 7.966706, 8.042545
390.000006, 8.106196, 7.964307, 8.04189
390.100006, 8.10754, 7.964907, 8.04212
390.200006, 8.106996, 7.965056, 8.044334
390.300006, 8.106221, 7.967025, 8.0428
390.400006, 8.108025, 7.964232, 8.042884
390.500006, 8.106851, 7.965746, 8.044404
390.600006, 8.106296, 7.966566, 8.043499
390.700006, 8.105617, 7.971208, 8.045148
390.800006, 8.10844, 7.973122, 8.043814
390.900006, 8.106456, 7.970088, 8.043544
391.000006, 8.106961, 7.970323, 8.044668
391.100006, 8.106236, 7.969409, 8.043889
391.200006, 8.105227, 7.968634, 8.0428
391.300006, 8.107361, 7.971378, 8.043739
391.400006, 8.107101, 7.971862, 8.043569
391.500006, 8.107785, 7.970838, 8.043609
